|Year|Games|Num_Awards|Num_Nominated|Awarded|nominated|Won_Game_of_the_Year|Developer(s)|Publisher(s)|Engine|Platform(s)|Release|Genre(s)|Mode(s)|Series
8740|2013|Queers in Love at the End of the World|0|0|0|0|0|GungHo Online Entertainment|JP: GungHo Online EntertainmentNA: NintendoPAL: Nintendo||Nintendo 3DS|24|Role-playing, puzzle|Single-player|Puzzle & Dragons
8741|2013|Quiz RPG: The World of Mystic Wiz|0|0|0|0|0||||||||
8742|2013|QuizUp|0|0|0|0|0||Colopl, Yahoo! Mobage (PC version)||iOS, Android, Windows|18|Quiz game, RPG, Social game||
8743|2013|R.I.P.D. The Game|0|0|0|0|0|Plain Vanilla Games, Glu Mobile (since 2016)|Plain Vanilla Games, Glu Mobile (since 2016)||iOSAndroidWindows Phone|18||Single-player, multiplayer|
8744|2013|Rabbids Big Bang|0|0|0|0|0|Saber Interactive|Atlus USA|Saber3D Engine|Xbox 360, Microsoft Windows, PlayStation 3|39|Third-person shooter|Cooperative, Multiplayer|
8745|2013|Race the Sun (video game)|0|0|0|0|0|Ubisoft MilanUbisoft Paris|Ubisoft||iOSAndroid|61|Puzzle, Party|Single player|Raving Rabbids
8746|2013|RaceRoom|0|0|0|0|0|Flippfly|Flippfly||Microsoft WindowsOS XLinuxPlayStation 3PlayStation 4PlayStation VitaWii UiOSXbox One|24|Endless running|Single-player|
8747|2013|Ragnarok Online: Valkyrie Uprising|0|0|0|0|0|Sector3 Studios|RaceRoom Entertainment AG||Microsoft Windows|9|Racing simulation|Multiplayersingle-player |
8748|2013|Rain (video game)|0|0|0|0|0|Gravity|NEOCYON||iOS, Android|24|MMORPG|Multiplayer|
8749|2013|Ratchet & Clank: Into the Nexus|0|0|0|0|0|AcquireSCE Japan Studio|Sony Computer Entertainment|Unity|PlayStation 3|61|Adventure|Single-player |
8750|2013|The Raven: Legacy of a Master Thief|0|0|0|0|0|Insomniac Games|Sony Computer Entertainment||PlayStation 3|69|Platformer, action-adventure|Single-player|Ratchet & Clank
8751|2013|Ravensword: Shadowlands|0|0|0|0|0||The Adventure CompanyTHQ Nordic (Remastered)||Windows, macOS, Linux, PlayStation 3, Xbox 360, PlayStation 4, Xbox One, Nintendo Switch|1|Point-and-click adventure, puzzle, mystery, detective, crime, noir|Single-player|
8752|2013|Rayman Legends|0|2|0|['Best PlayStation Game', 'Best Nintendo Game']|0|Crescent Moon Games||Unity|iOS, Android, Windows, macOS, Linux, Ouya|18|role-playing game||Ravensword
8753|2013|Real Racing 3|0|0|0|0|0|Ubisoft Montpellier|Ubisoft|UbiArt Framework|Microsoft WindowsNintendo SwitchPlayStation 3PlayStation 4PlayStation VitaWii UXbox 360Xbox One[1]|9|Platform|Single-player, multiplayer|Rayman
8754|2013|Reaper: Tale of a Pale Swordsman|0|0|0|0|0|Firemonkeys Studios|Electronic Arts||iOSAndroidNvidia ShieldBlackBerry 10|9|Racing|Single-player, multiplayer|Real Racing
8755|2013|Regency Love|0|0|0|0|0|Hexage|||AndroidIOSWindows PhoneWindowsMac OS XBlackBerry 10|51|Action role-playing game|Single-player|
8756|2013|Regular Show: Mordecai and Rigby in 8-Bit Land|0|0|0|0|0|Tea for Three Studios|Tea For Three Studios||iOS|78|Interactive novel, Visual novel||
8757|2013|Remember Me (video game)|0|0|0|0|0|WayForward Technologies|D3 Publisher|EngineBlack|Nintendo 3DS|61|Action-adventure, space shooter, top down shooter, platform, shoot 'em up|Single-player|
8758|2013|République (video game)|0|0|0|0|0|Dontnod Entertainment[a]|Capcom|Unreal Engine 3|Microsoft WindowsPlayStation 3Xbox 360|34|Action-adventure|Single-player|
8759|2013|Resogun|0|0|0|0|0|Camouflaj|NA: GungHo Online Entertainment[1]PAL: NIS America|Unity|iOS, Android, Microsoft Windows, OS X, PlayStation 4, Oculus Quest|9|Action-adventure, stealth|Single-player|
8760|2013|Reus (video game)|0|0|0|0|0|Housemarque  Climax Studios (PS3, Vita)[1]|Sony Interactive Entertainment||PlayStation 4PlayStation 3PlayStation Vita|1|Side-scroller, shoot 'em up|Single-player, multiplayer (PS4)|
8761|2013|RFactor 2|0|0|0|0|0|Abbey Games|Abbey Games||Microsoft Windows, macOS,[2] Linux, PlayStation 4, Xbox One|1|God game, simulator|Single-player|
8762|2013|Richard & Alice|0|0|0|0|0||Image Space Incorporated|isiMotor 2.5|Microsoft Windows|NA: 2013|Racing simulation|Single-player, multiplayer|
8763|2013|Ride to Hell: Retribution|0|0|0|0|0|Owl Cave|Owl Cave|Adventure Game Studio[2]|Microsoft Windows|9|Point-and-click adventure|Single-player|
8764|2013|Ridiculous Fishing|0|1|0|Best Mobile Game|0|Eutechnyx|Deep Silver|Unreal Engine 3|"
Microsoft Windows
PlayStation 3
Xbox 360
"|34|Action-adventure|Single-player|
8765|2013|Rift Hunter|0|0|0|0|0|Vlambeer|Vlambeer||iOS, Android|18|Action, sports|Single-player|
8766|2013|Rise of the Triad (2013 video game)|0|0|0|0|0|Yinhan|Kingnet Technology, Koramgame||iOS Android|39|Beat 'em up|Multiplayer online|
8767|2013|Rising Storm (video game)|0|0|0|0|0|Interceptor Entertainment|Apogee Software|Unreal Engine 3[1]|Microsoft Windows|39|First-person shooter|Single-player, multiplayer|
8768|2013|Risk of Rain|0|0|0|0|0|Tripwire Interactive|Tripwire Interactive|Unreal Engine 3|Microsoft Windows|30|First-person shooter, tactical shooter|Multiplayer|
8769|2013|Ro-Kyu-Bu!|0|0|0|0|0|Hopoo Games|Chucklefish|Game Maker|Microsoft Windows, OS X, Linux, PlayStation 4, PlayStation Vita, Nintendo Switch, Xbox One|24|Roguelike, Platform|Single-player, multiplayer|
8770|2013|Rocksmith 2014|0|0|0|0|0|Vridge|||||Visual novel||
8771|2013|Rogue Legacy|0|0|0|0|0|Ubisoft San Francisco|Ubisoft|Gamebryo[1]|Microsoft WindowsOS XPlayStation 3PlayStation 4Xbox 360Xbox One|61|Music video game|Single-player, multiplayer|
8772|2013|The Room Two|0|0|0|0|0|Cellar Door Games|Cellar Door Games||Microsoft Windows, Linux, OS X, PlayStation 3, PlayStation 4, PlayStation Vita, Xbox One, Nintendo Switch, iOS|24|Platformer, roguelike, Metroidvania[2]|Single-player|
8773|2013|The Royal Trap|0|0|0|0|0|Fireproof Games|Fireproof Games|Unity|iOS, Android, Microsoft Windows|9|Puzzle|Single-player|
8774|2013|Rugby Challenge 2|0|0|0|0|0|Hanako Games|Hanako Games|Ren'Py|Windows, Mac OS X, Linux|9|Visual novel|Single player|
8775|2013|Runner2|0|0|0|0|0|Sidhe|Tru Blu Entertainment||PlayStation 3, Xbox 360, Microsoft Windows|34|Sports/Rugby Union|Single-player, Multiplayer|
8776|2013|Rusty's Real Deal Baseball|0|0|0|0|0|Gaijin Games|Gaijin Games (PC & Wii U)Aksys Games (X360 & PS3)||Microsoft Windows, OS X, Linux, Wii U, Xbox 360, PlayStation 3, PlayStation 4, PlayStation Vita, iOS|9|Platform|Single-player|Bit.Trip
8777|2013|Rymdkapsel|0|0|0|0|0|Nintendo|Nintendo||Nintendo 3DS|24|Sports|Single-player|
8778|2013|Ryse: Son of Rome|0|0|0|0|0|Grapefrukt|Grapefrukt[1]||PlayStation Mobile, PlayStation Vita, iOS, Android, Microsoft Windows, OS X, Linux|1|Real-time strategy|Single-player|
8779|2013|Rytlock's Critter Rampage|0|0|0|0|0|Crytek|Microsoft StudiosCrytek (PC)|CryEngine|Microsoft WindowsXbox One|61|Action-adventure, hack and slash|Single-player, multiplayer|
8780|2013|Sacred Citadel|0|0|0|0|0|ArenaNet|ArenaNet|Construct 2|HTML5|24|Action-adventurePlatform-adventure|Single-player|Guild Wars
8781|2013|Saint Seiya: Brave Soldiers|0|0|0|0|0|Southend Interactive|Deep Silver||PlayStation 3, Windows, Xbox 360|24|Action, beat 'em up|Single-player, multiplayer|Sacred
8782|2013|Saints Row IV|0|0|0|0|0|Dimps|Bandai Namco Entertainment||PlayStation 3|61|Fighting|Single-player, multiplayer|Saint Seiya
8783|2013|Samurai Gunn|0|0|0|0|0|Volition|Deep Silver||Microsoft WindowsPlayStation 3Xbox 360PlayStation 4Xbox OneLinux|1|Action-adventure|Single-player, multiplayer|Saints Row
8784|2013|Samurai Taisen|0|0|0|0|0|Teknopants|Maxistentialism|GameMaker: Studio|Microsoft Windows, OS X|1|Action game|multiplayer|
8785|2013|Sanctum 2|0|0|0|0|0|PST Team|PST Team|PHP|Web Browser|30|MMORTS, Visual novel|Multi player|
8786|2013|Sang-Froid: Tales of Werewolves|0|0|0|0|0|Coffee Stain Studios|Coffee Stain StudiosReverb Publishing (consoles)|Unreal Engine 3|Microsoft Windows, OS X, Linux, PlayStation 3, Xbox 360|30|First-person shooter, tower defense|Single-player, multiplayer|
8787|2013|Scourge: Outbreak|0|0|0|0|0|Artifice Studio|Artifice Studio|Virtools|Windows|24|StrategyActionTower defenseRPG||
8788|2013|Scribblenauts Unmasked: A DC Comics Adventure|0|0|0|0|0|Tragnarion Studios|UFO Interactive Games (Xb360/PS3)Bitbox (Win/MacOS)|Unreal Engine 3|Xbox 360,[1] Windows,[2] Macintosh,[3] PlayStation 3|24|Action, third-person shooter|Single-player, multiplayer|
8789|2013|Secret Files: Sam Peters|0|0|0|0|0|5th Cell|Warner Bros. Interactive Entertainment||Wii U, Nintendo 3DS, Microsoft Windows, Nintendo Switch, PlayStation 4, Xbox One|51|Puzzle, action|Single-player, multiplayer|
8790|2013|Senran Kagura|0|0|0|0|0||Deep Silver||Microsoft Windows, iOS, Android|1|Point-and-click adventure|Single-player|Secret Files
8791|2013|Senran Kagura Shinovi Versus|0|0|0|0|0|Tamsoft|Marvelous||Android, iOS, Microsoft Windows, Nintendo 3DS, Nintendo Switch, PlayStation 4, PlayStation Vita||||
8792|2013|Shadow Warrior (2013 video game)|0|0|0|0|0|Tamsoft|JP: Marvelous AQLNA: XSEED GamesPAL: Marvelous AQL Europe||PlayStation Vita, Microsoft Windows|9|Action, beat 'em up|Multiplayersingle-player |Senran Kagura
8793|2013|Shadowrun Returns|0|0|0|0|0|Flying Wild Hog|Devolver Digital|Road Hog Engine|Microsoft Windows, OS X, Linux, PlayStation 4, Xbox One|18|First-person shooter|Single-player|Shadow Warrior
8794|2013|Shattered Haven|0|0|0|0|0|Harebrained Schemes|Harebrained Schemes|Unity[1]|Microsoft Windows, OS X, Linux, iOS, Android|39|Tactical role-playing|Single-player[3]|Shadowrun
8795|2013|Shelter (video game)|0|0|0|0|0|Arcen Games||Unity|Microsoft Windows, Mac OS, Linux|18|Survival / Puzzle / Adventure||
8796|2013|Shin Megami Tensei IV|0|0|0|0|0|Might and Delight||Unity|Microsoft Windows, Mac OS|44|Survival|Single player|
8797|2013|Shining Ark|0|0|0|0|0|Atlus|JP: AtlusNA: Atlus USAPAL: Deep Silver||Nintendo 3DS|30|Role-playing|Single-player|Megami Tensei
8798|2013|ShootMania Storm|0|0|0|0|0|Media.Vision|Sega||PlayStation Portable|9|Role-playing||Shining
8799|2013|Show by Rock!!|0|0|0|0|0|Nadeo|Ubisoft|ManiaPlanet|Microsoft Windows|24|First-person shooter|Multiplayer|
8800|2013|The Showdown Effect|0|0|0|0|0|Geechs (2013 - 2017)  Edia (2018 - )|||||Rhythm||
8801|2013|SimCity (2013 video game)|0|0|0|0|0|Arrowhead Game Studios, Pixeldiet Entertainment|Paradox Interactive|Bitsquid|Microsoft Windows, Mac OS X|18|Action|Multiplayer|
8802|2013|The Sims 3 Stuff packs|0|0|0|0|0|Maxis Emeryville|Electronic Arts|RenderWareGlassBox|Microsoft Windows[1][2]OS X[3]|18|City-building|Single-player, multiplayer[8]|SimCity
8803|2013|The Sims 3: Into the Future|0|0|0|0|0||Electronic Arts||Mac OS XWindows||Life simulation, Social simulation|Single player|The Sims
8804|2013|The Sims 3: Island Paradise|0|0|0|0|0|EA Salt Lake|Electronic Arts||OS X, Microsoft Windows|61||Single-player|The Sims
8805|2013|The Sims 3: University Life|0|0|0|0|0|Maxis Redwood Shores|Electronic Arts||OS X, Microsoft Windows|34|Life Simulation|Single-player|The Sims
8806|2013|Skulls of the Shogun|0|0|0|0|0|EA Salt Lake|Electronic Arts||OS X, Microsoft Windows|18|Life simulation|Single-player|The Sims
8807|2013|Sky Gamblers|0|0|0|0|0|17-BIT|17-BITMicrosoft Studios (Xbox 360, Windows Phone)|XNAMonoGame|Microsoft WindowsWindows PhoneXbox 360iOSAndroidLinuxOS XOuyaPlayStation 4Nintendo Switch|1|Turn-based tactics|Single-player, multiplayer|
8808|2013|Skylanders: Swap Force|0|1|0|Best Casual Game|0|||||2011-3|Flight-simulation||
8809|2013|Slender Rising|0|0|0|0|0|Vicarious Visionsn-Space (3DS)|Activision||Nintendo 3DSPlayStation 3WiiWii UXbox 360PlayStation 4Xbox One|61|Toys-to-life, role-playing, action adventure, platform|Single-player, multiplayer|Skylanders
8810|2013|Slender: The Arrival|0|0|0|0|0||Michael Hegemann||iOSAndroid (canceled)|18||Single-player|
8811|2013|Sly Cooper: Thieves in Time|0|0|0|0|0|Blue Isle StudiosParsec Productions|Blue Isle StudiosMidnight City (consoles)|Unity|Microsoft WindowsOS XPlayStation 3PlayStation 4Wii UXbox 360Xbox OneNintendo Switch|18|Survival horror|Single-player|
8812|2013|Sniper: Ghost Warrior 2|0|0|0|0|0|Sanzaru Games|Sony Computer Entertainment||PlayStation 3PlayStation Vita|9|Platform, stealth, action-adventure|Single-player, multiplayer|Sly Cooper
8813|2013|Snowden Run 3D|0|0|0|0|0|City Interactive|City Interactive|CryEngine 3|Microsoft Windows, PlayStation 3, Xbox 360[1]|18|Tactical shooter, stealth|Single-player, multiplayer|Sniper: Ghost Warrior
8814|2013|Socrates Jones: Pro Philosopher|0|0|0|0|0||MTS Freestyle||Android, PC, Mac|39|Endless runner|Single player|
8815|2013|Sokobond|0|0|0|0|0||Kongregate||Browser|44|Visual novel, educational game|Single-player|
8816|2013|Solar 2|0|0|0|0|0||||Linux, OS X, Windows|44|Puzzle||
