|Year|Games|Num_Awards|Num_Nominated|Won_Game_of_the_Year
2483|2006|Frets on Fire|0|0|0
2484|2006|Friends of Mana|0|0|0
2485|2006|Front Mission 2089-II|0|0|0
2486|2006|Full Auto|0|0|0
2487|2006|Full Auto 2: Battlelines|0|0|0
2488|2006|Full Spectrum Warrior: Ten Hammers|0|0|0
2489|2006|Gadget Trial|0|0|0
2490|2006|Galactic Civilizations II: Dread Lords|0|0|0
2491|2006|Galaxy Angel II|0|0|0
2492|2006|Game Tycoon|0|0|0
2493|2006|Gangs of London (video game)|0|0|0
2494|2006|Gangstar: Crime City|0|0|0
2495|2006|Garfield and His Nine Lives|0|0|0
2496|2006|Garfield: A Tail of Two Kitties (video game)|0|0|0
2497|2006|Gears of War (video game)|0|0|0
2498|2006|Geneforge 4: Rebellion|0|0|0
2499|2006|Genji: Days of the Blade|0|0|0
2500|2006|Genso Suikoden I & II|0|0|0
2501|2006|Tom Clancy's Ghost Recon Advanced Warfighter|0|3|0
2502|2006|Gibbage|0|0|0
2503|2006|Gift (visual novel)|0|0|0
2504|2006|Giga Wing Generations|0|0|0
2505|2006|Global Defence Force Tactics|0|0|0
2506|2006|Glory of the Roman Empire|0|0|0
2507|2006|God Hand|0|1|0
2508|2006|The Godfather (2006 video game)|0|0|0
2509|2006|Golden Knight Garo|0|0|0
2510|2006|Gothic 3|0|0|0
2511|2006|Gran Turismo HD Concept|0|0|0
2512|2006|Granado Espada|0|0|0
2513|2006|Grand Theft Auto: Vice City Stories|0|2|0
2514|2006|The Grim Adventures of Billy & Mandy (video game)|0|0|0
2515|2006|Growlanser: Heritage of War|0|0|0
2516|2006|GT Pro Series|0|0|0
2517|2006|GTR 2 – FIA GT Racing Game|0|0|0
2518|2006|The Guild 2|0|0|0
2519|2006|Guild Wars Factions|0|0|0
2520|2006|Guild Wars Nightfall|0|0|0
2521|2006|Guilty Gear Dust Strikers|0|0|0
2522|2006|Guilty Gear Judgment|0|0|0
2523|2006|Guilty Gear X2 updated versions|0|0|0
2524|2006|Guitar Hero II|1|2|0
2525|2006|Gumboy: Crazy Adventures|0|0|0
2526|2006|Gunpey|0|0|0
2527|2006|Gunster: Rain of Bullets|0|0|0
2528|2006|H2O: Footprints in the Sand|0|0|0
2529|2006|.hack//G.U.|0|0|0
2530|2006|Half-Life 2: Episode One|1|0|0
2531|2006|Hammer Heads|0|0|0
2532|2006|Hamsterz Life|0|0|0
2533|2006|Happiness! (visual novel)|0|0|0
2534|2006|Happy Feet (video game)|0|0|0
2535|2006|Hard Rock Casino (video game)|0|0|0
2536|2006|Harlem Globetrotters: World Tour|0|0|0
2537|2006|Harukanaru Toki no Naka de 3|0|0|0
2538|2006|Harukoi Otome|0|0|0
2539|2006|Hero Online|0|0|0
2540|2006|Heroes of Annihilated Empires|0|0|0
2541|2006|Heroes of Might and Magic V|0|0|0
2542|2006|Heroes of Might and Magic V: Hammers of Fate|0|0|0
2543|2006|Hi Hi Puffy AmiYumi: The Genie and the Amp|0|0|0
2544|2006|Hidden Expedition|0|0|0
2545|2006|Higurashi Daybreak|0|0|0
2546|2006|Hiiro no Kakera|0|0|0
2547|2006|The History Channel: Civil War – A Nation Divided|0|0|0
2548|2006|Hitman: Blood Money|0|0|0
2549|2006|Honeycomb Beat|0|0|0
2550|2006|Horké léto|0|0|0
2551|2006|Horseland|0|0|0
2552|2006|Horsez|0|0|0
2553|2006|Hummer Badlands|0|0|0
2554|2006|Hyperball Racing|0|0|0
2555|2006|I/O (visual novel)|0|0|0
2556|2006|Ice Age 2: The Meltdown (video game)|0|0|0
2557|2006|IL-2 Sturmovik: 1946|0|0|0
2558|2006|Import Tuner Challenge|0|0|0
2559|2006|In the Groove (video game)|0|0|0
2560|2006|Infinity Online|0|0|0
2561|2006|Innocent Life: A Futuristic Harvest Moon|0|0|0
2562|2006|Intersect (video game)|0|0|0
2563|2006|Inukami!|0|0|0
2564|2006|Iron Feather|0|0|0
2565|2006|Izuna: Legend of the Unemployed Ninja|0|0|0
2566|2006|Jaws Unleashed|0|0|0
2567|2006|Jeanne d'Arc (video game)|0|0|0
2568|2006|Joint Task Force (video game)|0|0|0
2569|2006|Juiced: Eliminator|0|0|0
2570|2006|Jump Ultimate Stars|0|0|0
2571|2006|Just Cause (video game)|0|0|0
2572|2006|Justice League Heroes|0|0|0
2573|2006|Justice League Heroes: The Flash|0|0|0
2574|2006|Jutland (video game)|0|0|0
2575|2006|Ka-Glom!|0|0|0
2576|2006|Kabus 22|0|0|0
2577|2006|Kamiwaza|0|0|0
2578|2006|Kanji Sonomama Rakubiki Jiten DS|0|0|0
2579|2006|Karous|0|0|0
2580|2006|Kashimashi: Girl Meets Girl|0|0|0
2581|2006|Keepers: The Key of Life|0|0|0
2582|2006|Keepsake (video game)|0|0|0
2583|2006|Kengo: Legend of the 9|0|0|0
2584|2006|Keroro Gunsō the Super Movie|0|0|0
2585|2006|Kidō Senshi Gundam: Senjō no Kizuna|0|0|0
2586|2006|Killzone: Liberation|0|0|0
2587|2006|KimiKiss|0|0|0
2588|2006|King's Quest III: To Heir Is Human (Infamous Adventures)|0|0|0
2589|2006|Kinnikuman Muscle Grand Prix|0|0|0
2590|2006|Kirby: Squeak Squad|0|0|0
2591|2006|A Kiss for the Petals|0|0|0
2592|2006|KOF: Maximum Impact 2|0|0|0
2593|2006|Konami Wai Wai Sokoban|0|0|0
2594|2006|Konductra|0|0|0
2595|2006|Kono Aozora ni Yakusoku o|0|0|0
2596|2006|Kororinpa|0|0|0
2597|2006|Kudos (video game)|0|0|0
2598|2006|Kyo Kara Maoh!|0|0|0
2599|2006|L.A. Street Racing|0|0|0
2600|2006|La Tale|0|0|0
2601|2006|Last Hope (video game)|0|0|0
2602|2006|Left Behind: Eternal Forces|0|0|0
2603|2006|The Legend of Heroes: Trails in the Sky SC|0|0|0
2604|2006|The Legend of Spyro: A New Beginning|0|0|0
2605|2006|The Legend of Zelda: Twilight Princess|1|2|0
2606|2006|Legend: Legacy of the Dragons|0|0|0
2607|2006|Lego Star Wars II: The Original Trilogy|1|1|0
2608|2006|Lemmings (2006 video game)|0|0|0
2609|2006|Let's Go Jungle!: Lost on the Island of Spice|0|0|0
2610|2006|Let's Make a Soccer Team!|0|0|0
2611|2006|Line Rider|0|0|0
2612|2006|Lionel Trains: On Track|0|0|0
2613|2006|LocoMania|0|0|0
2614|2006|LocoRoco|0|1|0
2615|2006|London Taxi: Rush Hour|0|0|0
2616|2006|The Lord of the Rings: The Battle for Middle-earth II: The Rise of the Witch-king|0|0|0
2617|2006|The Lord of the Rings: The Battle for Middle-earth II|0|0|0
2618|2006|Lost Planet: Extreme Condition|0|0|0
2619|2006|LostMagic|0|0|0
2620|2006|Love Football|0|0|0
2621|2006|Lucinda Green's Equestrian Challenge|0|0|0
2622|2006|Lumines II|0|0|0
2623|2006|Lumines Live!|0|0|0
2624|2006|Lunar Knights|0|0|0
2625|2006|Luxor 2|0|0|0
2626|2006|Mad Rally|0|0|0
2627|2006|Mad Tracks|0|0|0
2628|2006|Madden NFL 07|0|2|0
2629|2006|Madden Season 2|0|0|0
2630|2006|Made Man (video game)|0|0|0
2631|2006|Mage Knight: Destiny's Soldier|0|0|0
2632|2006|Magical Starsign|0|0|0
2633|2006|Magnant|0|0|0
2634|2006|Magnetic Joe|0|0|0
2635|2006|Magnetica|0|0|0
2636|2006|Mainichi Issho|0|0|0
2637|2006|Major League Baseball 2K6|0|0|0
2638|2006|Malvinas 2032|0|0|0
2639|2006|Marble Blast Ultra|0|0|0
2640|2006|Marc Eckō's Getting Up: Contents Under Pressure|2|1|0
2641|2006|Mario Hoops 3-on-3|0|0|0
2642|2006|Mario vs. Donkey Kong 2: March of the Minis|0|0|0
2643|2006|Marvel: Ultimate Alliance|0|0|0
2644|2006|Massive Assault Network 2|0|0|0
2645|2006|Master of Illusion (video game)|0|0|0
2646|2006|Maximum-Football|0|0|0
2647|2006|Mazes of Fate|0|0|0
2648|2006|McDonald's Video Game|0|0|0
2649|2006|MechAssault: Phantom War|0|0|0
2650|2006|Medal of Honor: Heroes|0|0|0
2651|2006|Medieval II: Total War|0|1|0
2652|2006|Medieval Mayhem|0|0|0
2653|2006|Mega Man Powered Up|0|0|0
2654|2006|Mega Man Star Force|0|0|0
2655|2006|Mega Man X Collection|0|0|0
2656|2006|Mega Man ZX|0|0|0
2657|2006|Megachu!|0|0|0
2658|2006|Melbourne Cup Challenge|0|0|0
2659|2006|Mercury Meltdown|0|0|0
2660|2006|Metal Gear Solid: Portable Ops|0|0|0
2661|2006|Metal Saga: Season of Steel|0|0|0
2662|2006|Metal Slug (2006 video game)|0|0|0
2663|2006|Metal Slug 6|0|0|0
2664|2006|Metal Slug Anthology|0|0|0
2665|2006|Metroid Prime Hunters|0|0|0
2666|2006|Miami Nights: Singles in the City|0|0|0
2667|2006|Miami Vice: The Game|0|0|0
2668|2006|Micro Machines V4|0|0|0
2669|2006|Microsoft Flight Simulator X|0|0|0
2670|2006|Midway Arcade Treasures Deluxe Edition|0|0|0
2671|2006|Milon no Hoshizora Shabon: Puzzle Kumikyoku|0|0|0
2672|2006|Mind Quiz|0|0|0
2673|2006|MinDStorm|0|0|0
2674|2006|Minna de Kitaeru Zenno Training|0|0|0
2675|2006|Miss Spider's Sunny Patch Friends: Harvest Time Hop and Fly|0|0|0
2676|2006|Miyasato Miyoshi Kyoudai Naizou: Sega Golf Club|0|0|0
2677|2006|MLB 06: The Show|0|0|0
2678|2006|Mobile Suit Gundam Seed Destiny: Rengou vs. Z.A.F.T. II|0|0|0
2679|2006|Mobile Suit Gundam: Crossfire|0|0|0
2680|2006|Monster 4x4: World Circuit|0|0|0
2681|2006|Monster House (video game)|0|0|0
2682|2006|Monster Hunter 2|0|0|0
2683|2006|Monster Kingdom: Jewel Summoner|0|0|0
2684|2006|Mortal Kombat: Armageddon|1|1|0
2685|2006|Moscow to Berlin: Red Siege|0|0|0
2686|2006|Moshimo Ashita ga Hare Naraba|0|0|0
2687|2006|Mother 3|0|0|0
2688|2006|MotoGP '06|0|0|0
2689|2006|MotoGP (2006 video game)|0|0|0
2690|2006|MotorStorm (video game)|0|0|0
2691|2006|The Movies: Stunts & Effects|0|0|0
2692|2006|Mushihimesama Futari|0|0|0
2693|2006|Muv-Luv|0|0|0
2694|2006|MVP 06: NCAA Baseball|0|0|0
2695|2006|MX vs. ATV: On the Edge|0|0|0
2696|2006|My Animal Centre in Africa|0|0|0
2697|2006|My Frogger Toy Trials|0|0|0
2698|2006|My Little Pony Crystal Princess: The Runaway Rainbow|0|0|0
2699|2006|Myth Makers: Super Kart GP|0|0|0
2700|2006|Myth War Online|0|0|0
2701|2006|Nacho Libre (video game)|0|0|0
2702|2006|Nanatsuiro Drops|0|0|0
2703|2006|Nancy Drew: Danger by Design|0|0|0
2704|2006|Nancy Drew: The Creature of Kapu Cave|0|0|0
2705|2006|NASCAR 07|0|0|0
2706|2006|Naval Ops: Warship Gunner 2|0|0|0
2707|2006|NBA 2K7|1|1|0
2708|2006|NBA Ballers: Phenom|0|0|0
2709|2006|NBA Ballers: Rebound|0|0|0
2710|2006|NBA Live 07|0|0|0
2711|2006|NBC Sports Figure Skating|0|0|0
2712|2006|NBC Sports Real Golf|0|0|0
2713|2006|NCAA Basketball series|0|0|0
2714|2006|NCAA Football 07|0|1|0
2715|2006|Need for Speed: Carbon|0|1|0
2716|2006|Neko Kawaigari!|0|0|0
2717|2006|Neon Wars|0|0|0
2718|2006|Neopets: Petpet Adventures: The Wand of Wishing|0|0|0
2719|2006|NetKar Pro|0|0|0
2720|2006|Neuro (video game)|0|0|0
2721|2006|Neverwinter Nights 2|0|0|0
2722|2006|Neverwinter Nights: Darkness over Daggerford|0|0|0
2723|2006|New Super Mario Bros.|3|1|0
2724|2006|NFL Head Coach|0|0|0
2725|2006|NFL Street 3|0|0|0
2726|2006|NHL 2K7|0|0|0
2727|2006|NHL 07|0|1|0
2728|2006|NHL Eastside Hockey Manager 2007|0|0|0
2729|2006|Nicktoons Unite!|0|0|0
2730|2006|Nicktoons Winners Cup Racing|0|0|0
2731|2006|Nicktoons: Battle for Volcano Island|0|0|0
2732|2006|Ninety-Nine Nights|0|0|0
2733|2006|Novadrome|0|0|0
2734|2006|NRA Gun Club|0|0|0
2735|2006|Odama|0|0|0
2736|2006|Ōkami|0|4|0
2737|2006|One Piece: Grand Adventure|0|0|0
2738|2006|Onechanbara: Bikini Samurai Squad|0|0|0
2739|2006|Onimusha: Dawn of Dreams|0|0|0
2740|2006|Online Chess Kingdoms|0|0|0
2741|2006|Open Season (video game)|0|0|0
2742|2006|Orbient|0|0|0
2743|2006|Orcs & Elves|0|0|0
2744|2006|Love and Berry: Dress Up and Dance!|0|0|0
2745|2006|Otometeki Koi Kakumei Love Revo!!|0|0|0
2746|2006|The Outfit (video game)|0|0|0
2747|2006|OutRun 2006: Coast 2 Coast|0|0|0
2748|2006|Over G Fighters|0|0|0
2749|2006|Over the Hedge (DS game)|0|0|0
2750|2006|Over the Hedge (video game)|0|0|0
2751|2006|Over the Hedge: Hammy Goes Nuts!|0|0|0
2752|2006|Pac-Man World Rally|0|0|0
2753|2006|Pacific Storm|0|0|0
2754|2006|Panzer Command|0|0|0
2755|2006|Panzer Elite Action: Fields of Glory|0|0|0
2756|2006|Paradise (video game)|0|0|0
2757|2006|ParaWorld|0|0|0
2758|2006|Party Land|0|0|0
2759|2006|Paws and Claws: Pet Vet|0|0|0
2760|2006|PDC World Championship Darts|0|0|0
2761|2006|Persona 3|0|1|0
2762|2006|Pet Pals: Animal Doctor|0|0|0
2763|2006|Tiger Woods PGA Tour 07|0|1|0
2764|2006|PGA Tour Golf Team Challenge|0|0|0
2765|2006|Phantasy Star Universe|0|0|0
2766|2006|Pilot Academy|0|0|0
2767|2006|Pimp My Ride (video game)|0|0|0
2768|2006|Pink Sweets: Ibara Sorekara|0|0|0
2769|2006|Pioneer (video game)|0|0|0
2770|2006|Pippa Funnell: Take the Reins|0|0|0
2771|2006|Pirates of the Caribbean Multiplayer Mobile|0|0|0
2772|2006|Pirates of the Caribbean: Dead Man's Chest (video game)|0|0|0
2773|2006|Pirates of the Caribbean: The Legend of Jack Sparrow|1|0|0
2774|2006|PocketBike Racer|0|0|0
2775|2006|Point Blank DS|0|0|0
2776|2006|Pokémate|0|0|0
2777|2006|Pokémon Battle Revolution|0|0|0
2778|2006|Pokémon Diamond and Pearl|0|0|0
2779|2006|Pokémon Ranger|0|0|0
2780|2006|Pool Paradise|0|0|0
2781|2006|Portable Island: Te no Hira no Resort|0|0|0
2782|2006|PoxNora|0|0|0
2783|2006|PQ2: Practical Intelligence Quotient 2|0|0|0
2784|2006|President Forever 2008 + Primaries|0|0|0
2785|2006|Prey (2006 video game)|0|0|0
2786|2006|Princess Princess (manga)|0|0|0
2787|2006|Prism Ark|0|0|0
2788|2006|Pro Evolution Soccer 6|0|0|0
2789|2006|Pro Evolution Soccer Management|0|0|0
2790|2006|Project Hacker: Kakusei|0|0|0
2791|2006|Project Sylpheed|0|0|0
2792|2006|ProStroke Golf: World Tour 2007|0|0|0
2793|2006|Puppy Luv|0|0|0
2794|2006|Puzzle Challenge: Crosswords and More|0|0|0
2795|2006|Puzzle Series|0|0|0
2796|2006|The Quest (2006 video game)|0|0|0
2797|2006|Quest for Bush|0|0|0
2798|2006|QuickSpot|0|0|0
2799|2006|Race – The Official WTCC Game|0|0|0
2800|2006|Race Driver 2006|0|0|0
2801|2006|Ragnarok Online 2: The Gate of the World|0|0|0
2802|2006|Railfan: Chicago Transit Authority Brown Line|0|0|0
2803|2006|Tom Clancy's Rainbow Six: Critical Hour|0|0|0
2804|2006|Tom Clancy's Rainbow Six: Vegas|0|1|0
2805|2006|Rampage: Total Destruction|0|0|0
2806|2006|Rapala Tournament Fishing|0|0|0
2807|2006|RapeLay|0|0|0
2808|2006|Rappelz|0|0|0
2809|2006|Raw Danger!|0|0|0
2810|2006|Rayman Raving Rabbids|0|0|0
2811|2006|Rayman Raving Rabbids (handheld game)|0|0|0
2812|2006|Re-Mission|0|0|0
2813|2006|Really? Really!|0|0|0
2814|2006|Rebel Raiders: Operation Nighthawk|0|0|0
2815|2006|Rec (manga)|0|0|0
2816|2006|Red Light Center|0|0|0
2817|2006|Red Orchestra: Ostfront 41-45|0|0|0
2818|2006|Red Steel|0|0|0
2819|2006|Redline (video game)|0|0|0
2820|2006|The Regiment (video game)|0|0|0
2821|2006|Remindelight|0|0|0
2822|2006|Rengoku II: The Stairway to Heaven|0|0|0
2823|2006|Reservoir Dogs (video game)|0|0|0
2824|2006|Resistance: Fall of Man|0|1|0
2825|2006|Rhye's and Fall of Civilization|0|0|0
2826|2006|Rhythm Tengoku|0|0|0
2827|2006|Ridge Racer 2 (2006 video game)|0|0|0
2828|2006|Ridge Racer 7|0|0|0
2829|2006|Rise and Fall: Civilizations at War|0|0|0
2830|2006|Rise of Nations: Rise of Legends|0|0|0
2831|2006|Ro(c)k Podvraťáků (video game)|0|0|0
2832|2006|Roblox|0|0|0
2833|2006|RoboBlitz|0|0|0
2834|2006|Rock 'Em Sock 'Em Robots (video game)|0|0|0
2835|2006|Rockman EXE Legend of Network|0|0|0
2836|2006|Rockstar Games Presents Table Tennis|0|1|0
2837|2006|Rogue Trooper (video game)|0|0|0
2838|2006|Roma Victor|0|0|0
2839|2006|Romance of the Three Kingdoms XI|0|0|0
2840|2006|Rome: Total War: Alexander|0|0|0
2841|2006|Rotohex|0|0|0
2842|2006|Ruff Trigger: The Vanocore Conspiracy|0|0|0
2843|2006|Rugby 06|0|0|0
2844|2006|Rugby Challenge 2006|0|0|0
2845|2006|Rule of Rose|0|0|0
2846|2006|Rumble Roses XX|0|0|0
2847|2006|Runaway 2: The Dream of the Turtle|0|0|0
2848|2006|Rune Factory: A Fantasy Harvest Moon|0|0|0
2849|2006|Rush for Berlin|0|0|0
2850|2006|Safecracker: The Ultimate Puzzle Adventure|0|0|0
2851|2006|Saints Row (video game)|0|0|0
2852|2006|Sam & Max Save the World|0|0|0
2853|2006|Samurai Champloo: Sidetracked|0|0|0
2854|2006|Samurai Warriors 2|0|0|0
2855|2006|Saru! Get You! Million Monkeys|0|0|0
2856|2006|Scarface: Money. Power. Respect.|0|0|0
2857|2006|Scarface: The World Is Yours|1|3|0
2858|2006|School Rumble|0|0|0
2859|2006|Scooby-Doo! Who's Watching Who?|0|0|0
2860|2006|Scratches (video game)|0|0|0
2861|2006|Scurge: Hive|0|0|0
2862|2006|SD Gundam: Scad Hammers|0|0|0
2863|2006|Seafight|0|0|0
2864|2006|Secret Files: Tunguska|0|0|0
2865|2006|The Secrets of Da Vinci: The Forbidden Manuscript|0|0|0
2866|2006|Seed (2006 video game)|0|0|0
2867|2006|Sega Genesis Collection|0|0|0
2868|2006|Sega Rally 2006|0|0|0
2869|2006|The Settlers II (10th Anniversary)|0|0|0
2870|2006|Shaberu! DS Oryōri Navi|0|0|0
2871|2006|Shakugan no Shana|0|0|0
2872|2006|Shinkyoku Sōkai Polyphonica|0|0|0
2873|2006|Shinobido: Tales of the Ninja|0|0|0
2874|2006|Ship Simulator (video game)|0|0|0
2875|2006|The Ship (video game)|0|0|0
2876|2006|The Shivah|0|0|0
2877|2006|Shrek Smash n' Crash Racing|0|0|0
2878|2006|Sid Meier's Railroads!|0|0|0
2879|2006|The Sims 2: Open for Business|0|0|0
2880|2006|The Sims 2: Pets|0|0|0
2881|2006|SiN Episodes|0|0|0
2882|2006|SketchFighter 4000 Alpha|0|0|0
2883|2006|Small Arms (video game)|0|0|0
2884|2006|Smarties: Meltdown|0|0|0
2885|2006|Sneak King|0|0|0
2886|2006|Snoopy vs. the Red Baron (video game)|0|0|0
2887|2006|SOCOM U.S. Navy SEALs: Fireteam Bravo 2|0|0|0
2888|2006|SOCOM: U.S. Navy SEALs Combined Assault|0|0|0
2889|2006|Sonic Riders|0|0|0
2890|2006|Sonic Rivals|0|0|0
2891|2006|Sonic the Hedgehog (2006 video game)|0|0|0
2892|2006|Sonic the Hedgehog Genesis|0|0|0
2893|2006|The Sopranos: Road to Respect|1|1|0
2894|2006|Soul of the Ultimate Nation|0|0|0
2895|2006|Space Empires V|0|0|0
2896|2006|The Space Sheriff Spirits|0|0|0
2897|2006|Specnaz: Project Wolf|0|0|0
2898|2006|Spectral Force 3|0|0|0
2899|2006|SpellForce 2: Shadow Wars|0|0|0
2900|2006|Spider-Man: Battle for New York|0|0|0
2901|2006|Tom Clancy's Splinter Cell: Double Agent|0|0|0
2902|2006|Tom Clancy's Splinter Cell: Essentials|0|0|0
2903|2006|SpongeBob SquarePants: Creature from the Krusty Krab|0|0|0
2904|2006|Spring Engine|0|0|0
2905|2006|SpyHunter: Nowhere to Run|0|0|0
2906|2006|Stacked with Daniel Negreanu|0|0|0
2907|2006|The Stalin Subway|0|0|0
2908|2006|Star Fox Command|0|0|0
2909|2006|Star Trek: Encounters|0|0|0
2910|2006|Star Trek: Legacy|0|0|0
2911|2006|Star Trek: Tactical Assault|0|0|0
2912|2006|Star Wars: Empire at War|0|1|0
2913|2006|Star Wars: Empire at War: Forces of Corruption|0|0|0
2914|2006|Star Wars: Lethal Alliance|0|0|0
2915|2006|Star Wars: The Best of PC|0|0|0
2916|2006|State of Emergency 2|0|0|0
2917|2006|Strategic Command 2: Blitzkrieg|0|0|0
2918|2006|Strawberry Panic!|0|0|0
2919|2006|Street Fighter Alpha Anthology|0|1|0
2920|2006|Street Riders|0|0|0
2921|2006|Stronghold Legends|0|0|0
2922|2006|Sudoku Gridmaster|0|0|0
2923|2006|Suikoden V|0|0|0
2924|2006|Summer Days|0|0|0
2925|2006|Summon Night|0|0|0
2926|2006|Super Fruit Fall|0|0|0
2927|2006|Super Mario War|0|0|0
2928|2006|Super Monkey Ball Adventure|0|0|0
2929|2006|Super Monkey Ball: Banana Blitz|0|0|0
2930|2006|Super Swing Golf|0|0|0
2931|2006|Superman Returns (video game)|0|0|0
2932|2006|Superman Returns: Fortress of Solitude|0|0|0
2933|2006|Sven Bømwøllen|0|0|0
2934|2006|SWAT Force|1|1|0
2935|2006|Sword of the Stars|0|0|0
2936|2006|Syphon Filter: Dark Mirror|0|0|0
2937|2006|Taito Legends 2|0|0|0
2938|2006|Taito Legends Power-Up|0|0|0
2939|2006|Take Command (video game)|0|0|0
2940|2006|Tales of the Tempest|0|0|0
2941|2006|Tales of the World: Radiant Mythology|0|0|0
2942|2006|Tamagotchi Connection: Corner Shop 2|0|0|0
2943|2006|Tamagotchi: Party On!|0|0|0
2944|2006|Tanita: Plasticine Dream|0|0|0
2945|2006|Tank Beat|0|0|0
2946|2006|Tasty Planet|0|0|0
2947|2006|Teen Titans (2006 video game)|0|0|0
2948|2006|Tenchu Z|0|0|0
2949|2006|Tenchu: Dark Secret|0|0|0
2950|2006|Terrawars: New York Invasion|0|0|0
2951|2006|Test Drive Unlimited|0|0|0
2952|2006|Tetris (Electronic Arts)|0|0|0
2953|2006|Tetris DS|0|1|0
2954|2006|Texas Hold 'em (video game)|0|0|0
2955|2006|That's So Raven: Psychic on the Scene|0|0|0
2956|2006|Theatre of War (video game)|0|0|0
2957|2006|Thomas & Friends merchandise|0|0|0
2958|2006|Thrillville|0|0|0
2959|2006|Time Crisis 4|0|0|0
2960|2006|Titan Attacks!|0|0|0
2961|2006|Titan Quest|0|0|0
2962|2006|TOCA Race Driver 3|0|1|0
2963|2006|Tokimeki Memorial Girl's Side: 2nd Kiss|0|0|0
2964|2006|Tokimeki Memorial Online|0|0|0
2965|2006|Tomb Raider: Legend|0|0|0
2966|2006|Tony Hawk's Downhill Jam|0|0|0
2967|2006|Tony Hawk's Project 8|1|1|0
2968|2006|Tony Tough 2: A Rake's Progress|0|0|0
2969|2006|Top Spin 2|0|1|0
2970|2006|Toribash|0|0|0
2971|2006|Torino 2006 (video game)|0|0|0
2972|2006|Totally Spies! 2: Undercover|0|0|0
2973|2006|TotemBall|0|0|0
2974|2006|Touch Detective|0|0|0
2975|2006|Tourist Trophy (video game)|0|0|0
2976|2006|Trauma Center: Second Opinion|0|0|0
2977|2006|Traveler IQ Challenge|0|0|0
2978|2006|Tremulous|0|0|0
2979|2006|Triggerheart Exelica|0|0|0
2980|2006|Tringo|0|0|0
2981|2006|Trioncube|0|0|0
2982|2006|Triplane Turmoil|0|0|0
2983|2006|True Remembrance|0|0|0
2984|2006|True Tears|0|0|0
2985|2006|Tsūshin Taisen Mahjong Touryūmon|0|0|0
2986|2006|TubeTwist|0|0|0
2987|2006|Tycoon City: New York|0|0|0
2988|2006|ÜberSoldier|0|0|0
2989|2006|Ultimate Duck Hunting|0|0|0
2990|2006|Ultimate Ghosts 'n Goblins|0|0|0
2991|2006|Ultraman Fighting Evolution 0|0|0|0
2992|2006|Unauthorized Termination (interactive fiction)|0|0|0
2993|2006|Undercover: Operation Wintersun|0|0|0
2994|2006|Universal Century Gundam Online|0|0|0
2995|2006|Uno (video game)|0|0|0
2996|2006|Uno Free Fall|0|0|0
2997|2006|Untold Legends: Dark Kingdom|0|0|0
2998|2006|Untold Legends: The Warrior's Code|0|0|0
2999|2006|Mission in Snowdriftland|0|0|0
3000|2006|Urban Chaos: Riot Response|0|0|0
3001|2006|Urban Rivals|0|0|0
3002|2006|Utawarerumono|0|0|0
3003|2006|Valhalla Knights|0|0|0
3004|2006|Valkyrie Profile 2: Silmeria|0|1|0
3005|2006|Vigil: Blood Bitterness|0|0|0
3006|2006|Virtonomics|0|0|0
3007|2006|Virtua Fighter 5|0|0|0
3008|2006|Virtua Pro Football|0|0|0
3009|2006|Virtua Striker|0|0|0
3010|2006|Virtual Villagers|0|0|0
3011|2006|Viva Piñata (video game)|0|0|0
3012|2006|Vortex (iPod game)|0|0|0
3013|2006|Voyage Century Online|0|0|0
3014|2006|VSide|0|0|0
3015|2006|W.I.T.C.H. (video game)|0|0|0
3016|2006|Wanko to Kurasō|0|0|0
3017|2006|Warhammer 40,000: Dawn of War – Dark Crusade|0|0|0
3018|2006|Warhammer 40,000: Glory in Death|0|0|0
3019|2006|Warhammer: Battle for Atluma|0|0|0
3020|2006|Warhammer: Mark of Chaos|0|0|0
3021|2006|WarioWare: Smooth Moves|0|0|0
3022|2006|Warpath (video game)|0|0|0
3023|2006|Wasteland Racers 2071|0|0|0
3024|2006|User:Tictacbusinisse|0|0|0
3025|2006|Weekday Warrior|0|0|0
3026|2006|Wii Play|0|0|0
3027|2006|Wii Sports|0|3|0
3028|2006|Wild Arms 5|0|0|0
3029|2006|Wild Earth (video game)|0|0|0
3030|2006|WinBack 2: Project Poseidon|0|0|0
3031|2006|Wing Island|0|0|0
3032|2006|WingNuts|0|0|0
3033|2006|Wings (1996 video game)|0|0|0
3034|2006|Wings of Power II: WWII Fighters|0|0|0
3035|2006|Wings Over Europe|0|0|0
3036|2006|WonderKing Online|0|0|0
3037|2006|World Series of Poker: Tournament of Champions|0|0|0
3038|2006|World Tour Soccer 2|0|0|0
3039|2006|World War II Combat: Iwo Jima|0|0|0
3040|2006|World War II Combat: Road to Berlin|0|0|0
3041|2006|Worms: Open Warfare|0|0|0
3042|2006|Wurm Online|0|0|0
3043|2006|WWE SmackDown vs. Raw 2007|0|0|0
3044|2006|X-Men: The Official Game|0|0|0
3045|2006|Xbox Live Arcade Unplugged|0|0|0
3046|2006|Xenosaga Episode III|0|0|0
3047|2006|Xenosaga I & II|0|0|0
3048|2006|Xiaolin Showdown (video game)|0|0|0
3049|2006|XII Stag|0|0|0
3050|2006|Xpand Rally|0|0|0
3051|2006|Xyanide|0|0|0
3052|2006|Xyanide: Resurrection|0|0|0
3053|2006|Yakuza 2|0|0|0
3054|2006|Yawaraka sensha VS Space Invaders|0|0|0
3055|2006|Yggdra Union|0|0|0
